date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:16:39	33000/33000	---M-Z	200	added ('OK')	text/css	etag:%2280e8-63765bcb37564-gzip%22	https://musikschule-cms-bielefeld.de/css/a189c6ad0d5316e8cc63c7b328711d6c-bundle.css?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/css/a189c6ad0d5316e8cc63c7b328711d6c-bundlec280.css	(from https://musikschule-cms-bielefeld.de/unsere-Standorte)
13:16:40	0/0	---M--	200	added ('OK')	text/javascript	etag:%220-606418eb65cc7%22	https://musikschule-cms-bielefeld.de/js/a189c6ad0d531b1a91d8add84c0e3f69-bundle.js?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/js/a189c6ad0d531b1a91d8add84c0e3f69-bundlec280.js	(from https://musikschule-cms-bielefeld.de/Angebot)
13:16:41	27863/27863	---M-Z	200	added ('OK')	text/css	etag:%226cd7-63765bcb1cf83-gzip%22	https://musikschule-cms-bielefeld.de/css/a189c6ad0d531b1a91d8add84c0e3f69-bundle.css?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/css/a189c6ad0d531b1a91d8add84c0e3f69-bundlec280.css	(from https://musikschule-cms-bielefeld.de/Angebot)
13:16:42	0/0	---M--	200	added ('OK')	text/javascript	etag:%220-606418ebc197f%22	https://musikschule-cms-bielefeld.de/js/a189c6ad0d5308137af43f41eae7adab-bundle.js?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/js/a189c6ad0d5308137af43f41eae7adab-bundlec280.js	(from https://musikschule-cms-bielefeld.de/Musikunterricht)
13:16:43	24978/24978	---M-Z	200	added ('OK')	text/css	etag:%226192-63765bcb171c3-gzip%22	https://musikschule-cms-bielefeld.de/css/a189c6ad0d5308137af43f41eae7adab-bundle.css?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/css/a189c6ad0d5308137af43f41eae7adab-bundlec280.css	(from https://musikschule-cms-bielefeld.de/Musikunterricht)
13:16:44	0/0	---M--	200	added ('OK')	text/javascript	etag:%220-606418eb7f305%22	https://musikschule-cms-bielefeld.de/js/a189c6ad0d5309f49ff676454611afdb-bundle.js?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/js/a189c6ad0d5309f49ff676454611afdb-bundlec280.js	(from https://musikschule-cms-bielefeld.de/Akkordeon)
13:16:45	32559/32559	---M-Z	200	added ('OK')	text/css	etag:%227f2f-63765bcb1df23-gzip%22	https://musikschule-cms-bielefeld.de/css/a189c6ad0d5309f49ff676454611afdb-bundle.css?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/css/a189c6ad0d5309f49ff676454611afdb-bundlec280.css	(from https://musikschule-cms-bielefeld.de/Akkordeon)
13:16:46	0/0	---M--	200	added ('OK')	text/javascript	etag:%220-606418eb35f2b%22	https://musikschule-cms-bielefeld.de/js/a189c6ad0d530aef5a1af1801169126c-bundle.js?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/js/a189c6ad0d530aef5a1af1801169126c-bundlec280.js	(from https://musikschule-cms-bielefeld.de/Blockfl%c3%b6te)
13:16:47	27267/27267	---M-Z	200	added ('OK')	text/css	etag:%226a83-63765bcb35624-gzip%22	https://musikschule-cms-bielefeld.de/css/a189c6ad0d530aef5a1af1801169126c-bundle.css?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/css/a189c6ad0d530aef5a1af1801169126c-bundlec280.css	(from https://musikschule-cms-bielefeld.de/Blockfl%c3%b6te)
13:16:48	0/0	---M--	200	added ('OK')	text/javascript	etag:%220-606418eb2a3ac%22	https://musikschule-cms-bielefeld.de/js/a189c6ad0d530c27bd23f2822e5b9fc9-bundle.js?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/js/a189c6ad0d530c27bd23f2822e5b9fc9-bundlec280.js	(from https://musikschule-cms-bielefeld.de/Bratsche)
13:16:49	25192/25192	---M-Z	200	added ('OK')	text/css	etag:%226268-63765bcb18163-gzip%22	https://musikschule-cms-bielefeld.de/css/a189c6ad0d530c27bd23f2822e5b9fc9-bundle.css?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/css/a189c6ad0d530c27bd23f2822e5b9fc9-bundlec280.css	(from https://musikschule-cms-bielefeld.de/Bratsche)
13:16:50	0/0	---M--	200	added ('OK')	text/javascript	etag:%220-606418ec427f4%22	https://musikschule-cms-bielefeld.de/js/a189c6ad0d530d8ab596c098e458de40-bundle.js?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/js/a189c6ad0d530d8ab596c098e458de40-bundlec280.js	(from https://musikschule-cms-bielefeld.de/Cajon)
13:16:51	30477/30477	---M-Z	200	added ('OK')	text/css	etag:%22770d-63765bcb34684-gzip%22	https://musikschule-cms-bielefeld.de/css/a189c6ad0d530d8ab596c098e458de40-bundle.css?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/css/a189c6ad0d530d8ab596c098e458de40-bundlec280.css	(from https://musikschule-cms-bielefeld.de/Cajon)
13:16:52	0/0	---M--	200	added ('OK')	text/javascript	etag:%220-606418ead63f3%22	https://musikschule-cms-bielefeld.de/js/a189c6ad0d530ef279e2b03ee3048ff2-bundle.js?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/js/a189c6ad0d530ef279e2b03ee3048ff2-bundlec280.js	(from https://musikschule-cms-bielefeld.de/Cello)
13:16:53	27267/27267	---M-Z	200	added ('OK')	text/css	etag:%226a83-63765bcb10463-gzip%22	https://musikschule-cms-bielefeld.de/css/a189c6ad0d530ef279e2b03ee3048ff2-bundle.css?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/css/a189c6ad0d530ef279e2b03ee3048ff2-bundlec280.css	(from https://musikschule-cms-bielefeld.de/Cello)
13:16:54	0/0	---M--	200	added ('OK')	text/javascript	etag:%220-606418eb41aaa%22	https://musikschule-cms-bielefeld.de/js/a189c6ad0d530f8f1b4e81577084a32b-bundle.js?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/js/a189c6ad0d530f8f1b4e81577084a32b-bundlec280.js	(from https://musikschule-cms-bielefeld.de/Gitarre-Akkustisch-Elektrisch-E-Bass)
13:16:55	27267/27267	---M-Z	200	added ('OK')	text/css	etag:%226a83-63765bcb2b9e4-gzip%22	https://musikschule-cms-bielefeld.de/css/a189c6ad0d530f8f1b4e81577084a32b-bundle.css?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/css/a189c6ad0d530f8f1b4e81577084a32b-bundlec280.css	(from https://musikschule-cms-bielefeld.de/Gitarre-Akkustisch-Elektrisch-E-Bass)
13:16:56	0/0	---M--	200	added ('OK')	text/javascript	etag:%220-606418eae0fd2%22	https://musikschule-cms-bielefeld.de/js/a189c6ad0d53105caad4e870cb5d94bb-bundle.js?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/js/a189c6ad0d53105caad4e870cb5d94bb-bundlec280.js	(from https://musikschule-cms-bielefeld.de/Horn-Waldhorn-Tenorhorn-Baritonhorn)
13:16:57	32621/32621	---M-Z	200	added ('OK')	text/css	etag:%227f6d-63765bcb142e3-gzip%22	https://musikschule-cms-bielefeld.de/css/a189c6ad0d53105caad4e870cb5d94bb-bundle.css?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/css/a189c6ad0d53105caad4e870cb5d94bb-bundlec280.css	(from https://musikschule-cms-bielefeld.de/Horn-Waldhorn-Tenorhorn-Baritonhorn)
13:16:58	0/0	---M--	200	added ('OK')	text/javascript	etag:%220-606418eba15e2%22	https://musikschule-cms-bielefeld.de/js/a189c6ad0d53111c40e9f9adc5662a96-bundle.js?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/js/a189c6ad0d53111c40e9f9adc5662a96-bundlec280.js	(from https://musikschule-cms-bielefeld.de/Keyboard)
13:16:59	27267/27267	---M-Z	200	added ('OK')	text/css	etag:%226a83-63765bcb34684-gzip%22	https://musikschule-cms-bielefeld.de/css/a189c6ad0d53111c40e9f9adc5662a96-bundle.css?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/css/a189c6ad0d53111c40e9f9adc5662a96-bundlec280.css	(from https://musikschule-cms-bielefeld.de/Keyboard)
13:17:00	0/0	---M--	200	added ('OK')	text/javascript	etag:%220-606418eb0712f%22	https://musikschule-cms-bielefeld.de/js/a189c6ad0d531227d8f34ecfcbba41c7-bundle.js?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/js/a189c6ad0d531227d8f34ecfcbba41c7-bundlec280.js	(from https://musikschule-cms-bielefeld.de/Klarinete)
13:17:01	27515/27515	---M-Z	200	added ('OK')	text/css	etag:%226b7b-63765bcb394a4-gzip%22	https://musikschule-cms-bielefeld.de/css/a189c6ad0d531227d8f34ecfcbba41c7-bundle.css?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/css/a189c6ad0d531227d8f34ecfcbba41c7-bundlec280.css	(from https://musikschule-cms-bielefeld.de/Klarinete)
13:17:02	0/0	---M--	200	added ('OK')	text/javascript	etag:%220-606418eb1e82d%22	https://musikschule-cms-bielefeld.de/js/a189c6ad0d5313634269f30f3afdc8c4-bundle.js?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/js/a189c6ad0d5313634269f30f3afdc8c4-bundlec280.js	(from https://musikschule-cms-bielefeld.de/Klavier)
13:17:03	27267/27267	---M-Z	200	added ('OK')	text/css	etag:%226a83-63765bcb2c984-gzip%22	https://musikschule-cms-bielefeld.de/css/a189c6ad0d5313634269f30f3afdc8c4-bundle.css?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/css/a189c6ad0d5313634269f30f3afdc8c4-bundlec280.css	(from https://musikschule-cms-bielefeld.de/Klavier)
13:17:04	0/0	---M--	200	added ('OK')	text/javascript	etag:%220-606418ebb6da0%22	https://musikschule-cms-bielefeld.de/js/a189c6ad0d53199f8bb38e59ab5c43fb-bundle.js?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/js/a189c6ad0d53199f8bb38e59ab5c43fb-bundlec280.js	(from https://musikschule-cms-bielefeld.de/Trompete)
13:17:05	27267/27267	---M-Z	200	added ('OK')	text/css	etag:%226a83-63765bcb1eec3-gzip%22	https://musikschule-cms-bielefeld.de/css/a189c6ad0d53199f8bb38e59ab5c43fb-bundle.css?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/css/a189c6ad0d53199f8bb38e59ab5c43fb-bundlec280.css	(from https://musikschule-cms-bielefeld.de/Trompete)
13:17:06	0/0	---M--	200	added ('OK')	text/javascript	etag:%220-606418eb71846%22	https://musikschule-cms-bielefeld.de/js/a189c6ad0d5314e4d2c452d2c6fe61a6-bundle.js?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/js/a189c6ad0d5314e4d2c452d2c6fe61a6-bundlec280.js	(from https://musikschule-cms-bielefeld.de/Oboe)
13:17:07	27267/27267	---M-Z	200	added ('OK')	text/css	etag:%226a83-63765bcb2d924-gzip%22	https://musikschule-cms-bielefeld.de/css/a189c6ad0d5314e4d2c452d2c6fe61a6-bundle.css?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/css/a189c6ad0d5314e4d2c452d2c6fe61a6-bundlec280.css	(from https://musikschule-cms-bielefeld.de/Oboe)
13:17:08	0/0	---M--	200	added ('OK')	text/javascript	etag:%220-606418ec07e79%22	https://musikschule-cms-bielefeld.de/js/a189c6ad0d5315c3bc47d460e66399ad-bundle.js?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/js/a189c6ad0d5315c3bc47d460e66399ad-bundlec280.js	(from https://musikschule-cms-bielefeld.de/Queerfl%c3%b6te)
13:17:09	27267/27267	---M-Z	200	added ('OK')	text/css	etag:%226a83-63765bcb35624-gzip%22	https://musikschule-cms-bielefeld.de/css/a189c6ad0d5315c3bc47d460e66399ad-bundle.css?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/css/a189c6ad0d5315c3bc47d460e66399ad-bundlec280.css	(from https://musikschule-cms-bielefeld.de/Queerfl%c3%b6te)
13:17:10	0/0	---M--	200	added ('OK')	text/javascript	etag:%220-606418eb5a148%22	https://musikschule-cms-bielefeld.de/js/a189c6ad0d53177f0e4247d98cd4ea6f-bundle.js?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/js/a189c6ad0d53177f0e4247d98cd4ea6f-bundlec280.js	(from https://musikschule-cms-bielefeld.de/Saxophon)
13:17:11	27740/27740	---M-Z	200	added ('OK')	text/css	etag:%226c5c-63765bcb394a4-gzip%22	https://musikschule-cms-bielefeld.de/css/a189c6ad0d53177f0e4247d98cd4ea6f-bundle.css?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/css/a189c6ad0d53177f0e4247d98cd4ea6f-bundlec280.css	(from https://musikschule-cms-bielefeld.de/Saxophon)
13:17:12	0/0	---M--	200	added ('OK')	text/javascript	etag:%220-606418ec36c75%22	https://musikschule-cms-bielefeld.de/js/a189c6ad0d53187bdebc846f14630a33-bundle.js?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/js/a189c6ad0d53187bdebc846f14630a33-bundlec280.js	(from https://musikschule-cms-bielefeld.de/Schlagzeug)
13:17:13	27267/27267	---M-Z	200	added ('OK')	text/css	etag:%226a83-63765bcb13343-gzip%22	https://musikschule-cms-bielefeld.de/css/a189c6ad0d53187bdebc846f14630a33-bundle.css?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/css/a189c6ad0d53187bdebc846f14630a33-bundlec280.css	(from https://musikschule-cms-bielefeld.de/Schlagzeug)
13:17:14	0/0	---M--	200	added ('OK')	text/javascript	etag:%220-606418ebcd4fe%22	https://musikschule-cms-bielefeld.de/js/a189c6ad0d531a41c58d199dbc186615-bundle.js?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/js/a189c6ad0d531a41c58d199dbc186615-bundlec280.js	(from https://musikschule-cms-bielefeld.de/Violine)
13:17:15	27458/27458	---M-Z	200	added ('OK')	text/css	etag:%226b42-63765bcb1b043-gzip%22	https://musikschule-cms-bielefeld.de/css/a189c6ad0d531a41c58d199dbc186615-bundle.css?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/css/a189c6ad0d531a41c58d199dbc186615-bundlec280.css	(from https://musikschule-cms-bielefeld.de/Violine)
13:17:16	0/0	---M--	200	added ('OK')	text/javascript	etag:%220-606418ec65a71%22	https://musikschule-cms-bielefeld.de/js/a189c6ad0d531cd60c2cadddf6c86771-bundle.js?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/js/a189c6ad0d531cd60c2cadddf6c86771-bundlec280.js	(from https://musikschule-cms-bielefeld.de/Gesangunterricht)
13:17:17	27776/27776	---M-Z	200	added ('OK')	text/css	etag:%226c80-63765bcae06c2-gzip%22	https://musikschule-cms-bielefeld.de/css/a189c6ad0d531cd60c2cadddf6c86771-bundle.css?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/css/a189c6ad0d531cd60c2cadddf6c86771-bundlec280.css	(from https://musikschule-cms-bielefeld.de/Gesangunterricht)
13:17:18	0/0	---M--	200	added ('OK')	text/javascript	etag:%220-606418eb12cae%22	https://musikschule-cms-bielefeld.de/js/a189c6ad0d531e94613b233ed99bcfe2-bundle.js?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/js/a189c6ad0d531e94613b233ed99bcfe2-bundlec280.js	(from https://musikschule-cms-bielefeld.de/JeKits)
13:17:19	35091/35091	---M-Z	200	added ('OK')	text/css	etag:%228913-63765bcb1a0a3-gzip%22	https://musikschule-cms-bielefeld.de/css/a189c6ad0d531e94613b233ed99bcfe2-bundle.css?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/css/a189c6ad0d531e94613b233ed99bcfe2-bundlec280.css	(from https://musikschule-cms-bielefeld.de/JeKits)
13:17:20	28990/28990	---M--	200	added ('OK')	image/jpeg	etag:%22713e-602f843b93f5f%22	https://musikschule-cms-bielefeld.de/gallery_gen/f46f616520f38e9455117294cd1cc70a_400x82_fit.jpg?ts=1749759952	./music_site_copy/musikschule-cms-bielefeld.de/gallery_gen/f46f616520f38e9455117294cd1cc70a_400x82_fit6eb1.jpg	(from https://musikschule-cms-bielefeld.de/JeKits)
13:17:21	30360/30360	---M--	200	added ('OK')	image/jpeg	etag:%227698-602f843b806e0%22	https://musikschule-cms-bielefeld.de/gallery_gen/404fa268285de53f268209f2e6bf2806_400x198_fit.jpg?ts=1749759952	./music_site_copy/musikschule-cms-bielefeld.de/gallery_gen/404fa268285de53f268209f2e6bf2806_400x198_fit6eb1.jpg	(from https://musikschule-cms-bielefeld.de/JeKits)
13:17:22	51375/51375	---M--	200	added ('OK')	image/jpeg	etag:%22c8af-606418ec82f2f%22	https://musikschule-cms-bielefeld.de/gallery/Jekitz-ts1695728096.jpg?ts=1749759952	./music_site_copy/musikschule-cms-bielefeld.de/gallery/Jekitz-ts16957280966eb1.jpg	(from https://musikschule-cms-bielefeld.de/JeKits)
13:17:23	134066/134066	---M-Z	200	added ('OK')	text/javascript	etag:%2220bb2-63765bc904d54-gzip%22	https://musikschule-cms-bielefeld.de/js/a189c6ad0d5301afb29c1da274468610-bundle.js?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/js/a189c6ad0d5301afb29c1da274468610-bundlec280.js	(from https://musikschule-cms-bielefeld.de/Kunst)
13:17:24	34897/34897	---M-Z	200	added ('OK')	text/css	etag:%228851-63765bcb16223-gzip%22	https://musikschule-cms-bielefeld.de/css/a189c6ad0d5301afb29c1da274468610-bundle.css?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/css/a189c6ad0d5301afb29c1da274468610-bundlec280.css	(from https://musikschule-cms-bielefeld.de/Kunst)
13:17:25	0/0	---M--	200	added ('OK')	text/javascript	etag:%220-606418ebf077b%22	https://musikschule-cms-bielefeld.de/js/a189c6ad0d5302ab68dd9a471ebbc677-bundle.js?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/js/a189c6ad0d5302ab68dd9a471ebbc677-bundlec280.js	(from https://musikschule-cms-bielefeld.de/Stellenangebote)
13:17:26	27740/27740	---M-Z	200	added ('OK')	text/css	etag:%226c5c-63765bcb3a444-gzip%22	https://musikschule-cms-bielefeld.de/css/a189c6ad0d5302ab68dd9a471ebbc677-bundle.css?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/css/a189c6ad0d5302ab68dd9a471ebbc677-bundlec280.css	(from https://musikschule-cms-bielefeld.de/Stellenangebote)
13:17:27	0/0	---M--	200	added ('OK')	text/javascript	etag:%220-606418eb8ae84%22	https://musikschule-cms-bielefeld.de/js/a189c6ad0d5303df81bf01dec5ab44d1-bundle.js?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/js/a189c6ad0d5303df81bf01dec5ab44d1-bundlec280.js	(from https://musikschule-cms-bielefeld.de/Aktuelles)
13:17:28	25807/25807	---M-Z	200	added ('OK')	text/css	etag:%2264cf-63765bcb38504-gzip%22	https://musikschule-cms-bielefeld.de/css/a189c6ad0d5303df81bf01dec5ab44d1-bundle.css?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/css/a189c6ad0d5303df81bf01dec5ab44d1-bundlec280.css	(from https://musikschule-cms-bielefeld.de/Aktuelles)
13:17:29	0/0	---M--	200	added ('OK')	text/javascript	etag:%220-606418ec139f8%22	https://musikschule-cms-bielefeld.de/js/a189c6ad0d53042b239b0d6224b8aced-bundle.js?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/js/a189c6ad0d53042b239b0d6224b8aced-bundlec280.js	(from https://musikschule-cms-bielefeld.de/Geb%c3%bchren/Anmeldung)
13:17:30	35067/35067	---M-Z	200	added ('OK')	text/css	etag:%2288fb-63765bcb365c4-gzip%22	https://musikschule-cms-bielefeld.de/css/a189c6ad0d53042b239b0d6224b8aced-bundle.css?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/css/a189c6ad0d53042b239b0d6224b8aced-bundlec280.css	(from https://musikschule-cms-bielefeld.de/Geb%c3%bchren/Anmeldung)
13:17:31	16067/16067	---M--	200	added ('OK')	application/pdf	etag:%223ec3-602447c468b90%22	https://musikschule-cms-bielefeld.de/gallery/data-documents-Unterrichtsvertrag-A.pdf	./music_site_copy/musikschule-cms-bielefeld.de/gallery/data-documents-Unterrichtsvertrag-A.pdf	(from https://musikschule-cms-bielefeld.de/Geb%c3%bchren/Anmeldung)
13:17:32	16347/16347	---M--	200	added ('OK')	application/pdf	etag:%223fdb-602447c45d011%22	https://musikschule-cms-bielefeld.de/gallery/data-documents-Unterrichtsvertrag-B.pdf	./music_site_copy/musikschule-cms-bielefeld.de/gallery/data-documents-Unterrichtsvertrag-B.pdf	(from https://musikschule-cms-bielefeld.de/Geb%c3%bchren/Anmeldung)
13:17:33	0/0	---M--	200	added ('OK')	text/javascript	etag:%220-606418ebac1c1%22	https://musikschule-cms-bielefeld.de/js/a189c6ad0d5305b029c7a931a341fda2-bundle.js?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/js/a189c6ad0d5305b029c7a931a341fda2-bundlec280.js	(from https://musikschule-cms-bielefeld.de/Kontakt)
13:17:34	42023/42023	---M-Z	200	added ('OK')	text/css	etag:%22a427-63765bcae06c2-gzip%22	https://musikschule-cms-bielefeld.de/css/a189c6ad0d5305b029c7a931a341fda2-bundle.css?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/css/a189c6ad0d5305b029c7a931a341fda2-bundlec280.css	(from https://musikschule-cms-bielefeld.de/Kontakt)
13:17:35	0/0	---M--	200	added ('OK')	text/javascript	etag:%220-606418ec1f577%22	https://musikschule-cms-bielefeld.de/js/a189c6ad0d53060401b8cdd78e956bfa-bundle.js?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/js/a189c6ad0d53060401b8cdd78e956bfa-bundlec280.js	(from https://musikschule-cms-bielefeld.de/AGB)
13:17:36	27740/27740	---M-Z	200	added ('OK')	text/css	etag:%226c5c-63765bcb19103-gzip%22	https://musikschule-cms-bielefeld.de/css/a189c6ad0d53060401b8cdd78e956bfa-bundle.css?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/css/a189c6ad0d53060401b8cdd78e956bfa-bundlec280.css	(from https://musikschule-cms-bielefeld.de/AGB)
13:17:37	0/0	---M--	200	added ('OK')	text/javascript	etag:%220-606418ebe4bfc%22	https://musikschule-cms-bielefeld.de/js/a189c6ad0d53074d1943e233605b6bd8-bundle.js?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/js/a189c6ad0d53074d1943e233605b6bd8-bundlec280.js	(from https://musikschule-cms-bielefeld.de/Impressum)
13:17:38	27741/27741	---M-Z	200	added ('OK')	text/css	etag:%226c5d-63765bcb365c4-gzip%22	https://musikschule-cms-bielefeld.de/css/a189c6ad0d53074d1943e233605b6bd8-bundle.css?ts=20250612232551	./music_site_copy/musikschule-cms-bielefeld.de/css/a189c6ad0d53074d1943e233605b6bd8-bundlec280.css	(from https://musikschule-cms-bielefeld.de/Impressum)
13:17:40	132696/132696	---M--	200	added ('OK')	font/ttf	etag:%2220658-604284ec6bfb2%22	https://musikschule-cms-bielefeld.de/css/fonts/custom/Roboto/KFOiCnqEu92Fr1Mu51QrIzc.ttf	./music_site_copy/musikschule-cms-bielefeld.de/css/fonts/custom/Roboto/KFOiCnqEu92Fr1Mu51QrIzc.ttf	(from https://musikschule-cms-bielefeld.de/css/a189c6ad0d5305b029c7a931a341fda2-bundle.css?ts=20250612232551)
13:17:41	132640/132640	---M--	200	added ('OK')	font/ttf	etag:%2220620-604284ec6fe32%22	https://musikschule-cms-bielefeld.de/css/fonts/custom/Roboto/KFOjCnqEu92Fr1Mu51TjARc9.ttf	./music_site_copy/musikschule-cms-bielefeld.de/css/fonts/custom/Roboto/KFOjCnqEu92Fr1Mu51TjARc9.ttf	(from https://musikschule-cms-bielefeld.de/css/a189c6ad0d5305b029c7a931a341fda2-bundle.css?ts=20250612232551)
13:17:42	130872/130872	---M--	200	added ('OK')	font/ttf	etag:%221ff38-604284ec690d3%22	https://musikschule-cms-bielefeld.de/css/fonts/custom/Roboto/KFOkCnqEu92Fr1Mu52xP.ttf	./music_site_copy/musikschule-cms-bielefeld.de/css/fonts/custom/Roboto/KFOkCnqEu92Fr1Mu52xP.ttf	(from https://musikschule-cms-bielefeld.de/css/a189c6ad0d5305b029c7a931a341fda2-bundle.css?ts=20250612232551)
13:17:43	133528/133528	---M--	200	added ('OK')	font/ttf	etag:%2220998-604284ec71d72%22	https://musikschule-cms-bielefeld.de/css/fonts/custom/Roboto/KFOjCnqEu92Fr1Mu51S7ABc9.ttf	./music_site_copy/musikschule-cms-bielefeld.de/css/fonts/custom/Roboto/KFOjCnqEu92Fr1Mu51S7ABc9.ttf	(from https://musikschule-cms-bielefeld.de/css/a189c6ad0d5305b029c7a931a341fda2-bundle.css?ts=20250612232551)
13:17:44	132124/132124	---M--	200	added ('OK')	font/ttf	etag:%222041c-604284ec6a072%22	https://musikschule-cms-bielefeld.de/css/fonts/custom/Roboto/KFOjCnqEu92Fr1Mu51TzBhc9.ttf	./music_site_copy/musikschule-cms-bielefeld.de/css/fonts/custom/Roboto/KFOjCnqEu92Fr1Mu51TzBhc9.ttf	(from https://musikschule-cms-bielefeld.de/css/a189c6ad0d5305b029c7a931a341fda2-bundle.css?ts=20250612232551)
13:17:45	134040/134040	---M--	200	added ('OK')	font/ttf	etag:%2220b98-604284ec73cb2%22	https://musikschule-cms-bielefeld.de/css/fonts/custom/Roboto/KFOjCnqEu92Fr1Mu51TLBBc9.ttf	./music_site_copy/musikschule-cms-bielefeld.de/css/fonts/custom/Roboto/KFOjCnqEu92Fr1Mu51TLBBc9.ttf	(from https://musikschule-cms-bielefeld.de/css/a189c6ad0d5305b029c7a931a341fda2-bundle.css?ts=20250612232551)
13:17:46	129724/129724	---M--	200	added ('OK')	font/ttf	etag:%221fabc-604284ec67193%22	https://musikschule-cms-bielefeld.de/css/fonts/custom/Roboto/KFOkCnqEu92Fr1MmgWxP.ttf	./music_site_copy/musikschule-cms-bielefeld.de/css/fonts/custom/Roboto/KFOkCnqEu92Fr1MmgWxP.ttf	(from https://musikschule-cms-bielefeld.de/css/a189c6ad0d5305b029c7a931a341fda2-bundle.css?ts=20250612232551)
13:17:47	128256/128256	---M--	200	added ('OK')	font/ttf	etag:%221f500-604284ec6cf52%22	https://musikschule-cms-bielefeld.de/css/fonts/custom/Roboto/KFOlCnqEu92Fr1MmSU5vAw.ttf	./music_site_copy/musikschule-cms-bielefeld.de/css/fonts/custom/Roboto/KFOlCnqEu92Fr1MmSU5vAw.ttf	(from https://musikschule-cms-bielefeld.de/css/a189c6ad0d5305b029c7a931a341fda2-bundle.css?ts=20250612232551)
13:17:48	129584/129584	---M--	200	added ('OK')	font/ttf	etag:%221fa30-604284ec72d12%22	https://musikschule-cms-bielefeld.de/css/fonts/custom/Roboto/KFOmCnqEu92Fr1Me5Q.ttf	./music_site_copy/musikschule-cms-bielefeld.de/css/fonts/custom/Roboto/KFOmCnqEu92Fr1Me5Q.ttf	(from https://musikschule-cms-bielefeld.de/css/a189c6ad0d5305b029c7a931a341fda2-bundle.css?ts=20250612232551)
